SCRUB_DC_NO,SCRUB_Category_no,Year,Week
76,12,2021,42
76,30,2021,42
76,35,2021,42
76,38,2021,42
76,145,2021,42
76,26,2021,42
76,38,2021,42
76,30,2021,42
76,234,2021,42
76,173,2021,42
76,251,2021,42
76,328,2021,42
76,280,2021,42
76,167,2021,42
76,183,2021,42
76,112,2021,42
76,169,2021,42
76,76,2021,42
76,270,2021,42
76,243,2021,42
76,340,2021,42
76,330,2021,42
76,169,2021,42
76,269,2021,42
76,59,2021,42
76,344,2021,42
76,219,2021,42
76,13,2021,42
76,125,2021,42
76,57,2021,42
76,68,2021,42
76,199,2021,42
76,11,2021,42
76,176,2021,42
76,61,2021,42
76,219,2021,42
76,169,2021,42
76,3,2021,42
76,250,2021,42
76,312,2021,42
76,89,2021,42
76,163,2021,42
76,347,2021,42
76,73,2021,42
76,324,2021,42
76,14,2021,42
76,195,2021,42
76,212,2021,42
76,17,2021,42
76,8,2021,42
76,294,2021,42
76,98,2021,42
76,219,2021,42
76,72,2021,42
76,114,2021,42
76,243,2021,42
76,78,2021,42
76,112,2021,42
76,77,2021,42
76,347,2021,42
76,328,2021,42
76,204,2021,42
76,172,2021,42
76,312,2021,42
76,310,2021,42
76,185,2021,42
76,130,2021,42
76,10,2021,42
76,306,2021,42
76,9,2021,42
76,285,2021,42
76,278,2021,42
76,112,2021,42
76,247,2021,42
76,282,2021,42
76,274,2021,42
76,275,2021,42
76,110,2021,42
76,205,2021,42
76,321,2021,42
76,100,2021,42
76,27,2021,42
76,262,2021,42
76,63,2021,42
76,147,2021,42
76,51,2021,42
76,347,2021,42
76,43,2021,42
76,2,2021,42
76,320,2021,42
76,131,2021,42
76,129,2021,42
76,295,2021,42
76,172,2021,42
76,259,2021,42
76,292,2021,42
76,110,2021,42
76,243,2021,42
76,72,2021,42
76,113,2021,42
76,62,2021,42
76,10,2021,42
76,285,2021,42
76,317,2021,42
76,241,2021,42
76,303,2021,42
76,124,2021,42
76,80,2021,42
76,132,2021,42
76,319,2021,42
76,99,2021,42
76,105,2021,42
76,139,2021,42
76,291,2021,42
76,19,2021,42
76,265,2021,42
76,135,2021,42
76,210,2021,42
76,192,2021,42
76,329,2021,42
76,148,2021,42
76,135,2021,42
76,248,2021,42
76,114,2021,42
76,132,2021,42
76,268,2021,42
76,226,2021,42
76,71,2021,42
76,265,2021,42
76,60,2021,42
76,168,2021,42
76,312,2021,42
76,110,2021,42
76,179,2021,42
76,98,2021,42
76,333,2021,42
76,324,2021,42
76,321,2021,43
76,213,2021,43
76,49,2021,43
76,195,2021,43
76,326,2021,43
76,199,2021,43
76,41,2021,43
76,92,2021,43
76,216,2021,43
76,189,2021,43
76,71,2021,43
76,189,2021,43
76,337,2021,43
76,59,2021,43
76,250,2021,43
76,10,2021,43
76,59,2021,43
76,198,2021,43
76,16,2021,43
76,196,2021,43
76,79,2021,43
76,312,2021,43
76,10,2021,43
76,321,2021,43
76,194,2021,43
76,172,2021,43
76,326,2021,43
76,5,2021,43
76,184,2021,43
76,68,2021,43
76,101,2021,43
76,82,2021,43
76,274,2021,43
76,271,2021,43
76,81,2021,43
76,143,2021,43
76,211,2021,43
76,30,2021,43
76,82,2021,43
76,57,2021,43
76,187,2021,43
76,164,2021,43
76,278,2021,43
76,150,2021,43
76,4,2021,43
76,238,2021,43
76,238,2021,43
76,341,2021,43
76,49,2021,43
76,102,2021,43
76,296,2021,43
76,144,2021,43
76,9,2021,43
76,150,2021,43
76,231,2021,43
76,269,2021,43
76,73,2021,43
76,108,2021,43
76,324,2021,43
76,188,2021,43
76,238,2021,43
76,318,2021,43
76,275,2021,43
76,312,2021,43
76,337,2021,43
76,47,2021,43
76,259,2021,43
76,212,2021,43
76,57,2021,43
76,291,2021,43
76,201,2021,43
76,97,2021,43
76,145,2021,43
76,203,2021,43
76,260,2021,43
76,302,2021,43
76,164,2021,43
76,329,2021,43
76,96,2021,43
76,345,2021,43
76,307,2021,43
76,68,2021,43
76,39,2021,43
76,137,2021,43
76,293,2021,43
76,76,2021,43
76,195,2021,43
76,151,2021,43
76,109,2021,43
76,267,2021,43
76,294,2021,43
76,48,2021,43
76,285,2021,43
76,300,2021,43
76,83,2021,43
76,279,2021,43
76,248,2021,43
76,319,2021,43
76,100,2021,43
76,311,2021,43
76,49,2021,43
76,301,2021,43
76,144,2021,43
76,271,2021,43
76,230,2021,43
76,335,2021,43
76,104,2021,43
76,215,2021,43
76,4,2021,43
76,132,2021,43
76,252,2021,43
76,79,2021,43
76,233,2021,43
76,333,2021,43
76,144,2021,43
76,130,2021,43
76,65,2021,43
76,225,2021,43
76,134,2021,43
76,205,2021,43
76,136,2021,43
76,60,2021,43
76,209,2021,43
76,204,2021,43
76,302,2021,43
76,315,2021,43
76,67,2021,43
76,170,2021,43
76,238,2021,43
76,43,2021,43
76,26,2021,43
76,192,2021,43
76,249,2021,43
76,192,2021,43
76,11,2021,43
76,220,2021,43
76,121,2021,43
76,244,2021,43
76,10,2021,43
76,100,2021,43
76,237,2021,43
76,256,2021,43
76,305,2021,43
76,63,2021,43
76,177,2021,43
76,172,2021,43
76,191,2021,43
76,300,2021,43
76,1,2021,43
76,111,2021,43
76,213,2021,43
76,166,2021,43
76,4,2021,43
76,89,2021,43
76,332,2021,43
76,163,2021,43
76,53,2021,43
76,194,2021,43
76,26,2021,43
76,81,2021,43
76,325,2021,43
76,148,2021,43
76,99,2021,43
76,168,2021,43
76,82,2021,43
76,61,2021,43
76,178,2021,43
76,152,2021,43
76,213,2021,43
76,338,2021,43
76,100,2021,43
76,217,2021,43
76,137,2021,43
76,33,2021,43
76,151,2021,43
76,125,2021,43
76,271,2021,43
76,282,2021,43
76,282,2021,43
76,171,2021,43
76,225,2021,43
76,310,2021,43
76,342,2021,43
76,160,2021,43
76,5,2021,43
76,106,2021,43
76,88,2021,43
76,81,2021,43
76,137,2021,43
76,286,2021,43
76,305,2021,43
76,25,2021,43
76,200,2021,43
76,125,2021,43
76,220,2021,43
76,305,2021,43
76,341,2021,43
76,149,2021,43
76,198,2021,43
76,49,2021,43
76,91,2021,43
76,306,2021,43
76,6,2021,43
76,246,2021,43
76,273,2021,43
76,37,2021,44
76,279,2021,44
76,129,2021,44
76,207,2021,44
76,18,2021,44
76,12,2021,44
76,214,2021,44
76,225,2021,44
76,283,2021,44
76,251,2021,44
76,176,2021,44
76,143,2021,44
76,121,2021,44
76,250,2021,44
76,141,2021,44
76,226,2021,44
76,317,2021,44
76,252,2021,44
76,327,2021,44
76,115,2021,44
76,73,2021,44
76,128,2021,44
76,145,2021,44
76,1,2021,44
76,347,2021,44
76,107,2021,44
76,187,2021,44
76,343,2021,44
76,105,2021,44
76,312,2021,44
76,153,2021,44
76,201,2021,44
76,138,2021,44
76,335,2021,44
76,16,2021,44
76,241,2021,44
76,214,2021,44
76,199,2021,44
76,292,2021,44
76,332,2021,44
76,176,2021,44
76,340,2021,44
76,111,2021,44
76,119,2021,44
76,337,2021,44
76,288,2021,44
76,70,2021,44
76,275,2021,44
76,129,2021,44
76,270,2021,44
76,244,2021,44
76,274,2021,44
76,197,2021,44
76,134,2021,44
76,35,2021,44
76,158,2021,44
76,165,2021,44
76,159,2021,44
76,224,2021,44
76,203,2021,44
76,46,2021,44
76,76,2021,44
76,234,2021,44
76,93,2021,44
76,161,2021,44
76,59,2021,44
76,246,2021,44
76,244,2021,44
76,278,2021,44
76,287,2021,44
76,174,2021,44
76,228,2021,44
76,308,2021,44
76,138,2021,44
76,31,2021,44
76,261,2021,44
76,261,2021,44
76,116,2021,44
76,343,2021,44
76,63,2021,44
76,70,2021,44
76,261,2021,44
76,56,2021,44
76,261,2021,44
76,229,2021,44
76,338,2021,44
76,179,2021,44
76,13,2021,44
76,295,2021,44
76,111,2021,44
76,105,2021,44
76,185,2021,44
76,78,2021,44
76,267,2021,44
76,181,2021,44
76,307,2021,44
76,173,2021,44
76,162,2021,44
76,58,2021,44
76,216,2021,44
76,36,2021,44
76,210,2021,44
76,139,2021,44
76,260,2021,44
76,220,2021,44
76,167,2021,44
76,31,2021,44
76,324,2021,44
76,135,2021,44
76,166,2021,44
76,110,2021,44
76,312,2021,44
76,258,2021,44
76,270,2021,44
76,86,2021,44
76,183,2021,44
76,91,2021,44
76,16,2021,44
76,123,2021,44
76,85,2021,44
76,201,2021,44
76,237,2021,44
76,38,2021,44
76,157,2021,44
76,37,2021,44
76,318,2021,44
76,346,2021,44
76,292,2021,44
76,99,2021,44
76,95,2021,44
76,285,2021,44
76,258,2021,44
76,275,2021,44
76,134,2021,44
76,229,2021,44
76,224,2021,44
76,170,2021,44
76,5,2021,44
76,73,2021,44
76,333,2021,44
76,124,2021,44
76,44,2021,44
76,250,2021,44
76,4,2021,44
76,251,2021,44
76,164,2021,44
76,75,2021,44
76,152,2021,44
76,47,2021,44
76,7,2021,44
76,221,2021,44
76,154,2021,44
76,329,2021,44
76,318,2021,44
76,282,2021,44
76,201,2021,44
76,301,2021,44
76,275,2021,44
76,208,2021,44
76,76,2021,44
76,212,2021,44
76,31,2021,44
76,320,2021,44
76,198,2021,44
76,108,2021,44
76,156,2021,44
76,268,2021,44
76,82,2021,44
76,286,2021,44
76,213,2021,44
76,55,2021,44
76,328,2021,44
76,334,2021,44
76,186,2021,44
76,236,2021,44
76,77,2021,44
76,224,2021,44
76,292,2021,44
76,123,2021,44
76,98,2021,44
76,36,2021,44
76,38,2021,44
76,347,2021,44
76,102,2021,44
76,289,2021,44
76,99,2021,44
76,5,2021,44
76,323,2021,44
76,281,2021,44
76,335,2021,44
76,212,2021,44
76,58,2021,44
76,318,2021,44
76,328,2021,44
76,103,2021,44
76,339,2021,44
76,11,2021,44
76,94,2021,44
76,230,2021,44
76,118,2021,44
76,38,2021,44
76,304,2021,44
76,225,2021,44
76,125,2021,44
76,45,2021,44
76,154,2021,44
76,151,2021,44
76,181,2021,44
76,189,2021,44
76,207,2021,44
76,19,2021,44
76,166,2021,44
76,194,2021,44
76,108,2021,44
76,105,2021,44
76,178,2021,44
76,216,2021,44
76,154,2021,44
76,11,2021,45
76,277,2021,45
76,72,2021,45
76,226,2021,45
76,237,2021,45
76,234,2021,45
76,263,2021,45
76,346,2021,45
76,34,2021,45
76,42,2021,45
76,116,2021,45
76,180,2021,45
76,224,2021,45
76,109,2021,45
76,80,2021,45
76,185,2021,45
76,271,2021,45
76,47,2021,45
76,319,2021,45
76,184,2021,45
76,222,2021,45
76,243,2021,45
76,97,2021,45
76,222,2021,45
76,190,2021,45
76,226,2021,45
76,318,2021,45
76,60,2021,45
76,76,2021,45
76,77,2021,45
76,248,2021,45
76,2,2021,45
76,58,2021,45
76,213,2021,45
76,134,2021,45
76,233,2021,45
76,29,2021,45
76,108,2021,45
76,204,2021,45
76,54,2021,45
76,129,2021,45
76,309,2021,45
76,277,2021,45
76,346,2021,45
76,312,2021,45
76,43,2021,45
76,67,2021,45
76,166,2021,45
76,51,2021,45
76,34,2021,45
76,166,2021,45
76,30,2021,45
76,200,2021,45
76,74,2021,45
76,265,2021,45
76,255,2021,45
76,69,2021,45
76,49,2021,45
76,98,2021,45
76,299,2021,45
76,108,2021,45
76,301,2021,45
76,283,2021,45
76,341,2021,45
76,183,2021,45
76,229,2021,45
76,20,2021,45
76,107,2021,45
76,311,2021,45
76,155,2021,45
76,128,2021,45
76,254,2021,45
76,264,2021,45
76,260,2021,45
76,89,2021,45
76,342,2021,45
76,47,2021,45
76,110,2021,45
76,287,2021,45
76,333,2021,45
76,74,2021,45
76,140,2021,45
76,311,2021,45
76,293,2021,45
76,14,2021,45
76,235,2021,45
76,259,2021,45
76,276,2021,45
76,303,2021,45
76,174,2021,45
76,132,2021,45
76,206,2021,45
76,129,2021,45
76,97,2021,45
76,242,2021,45
76,265,2021,45
76,62,2021,45
76,342,2021,45
76,257,2021,45
76,203,2021,45
76,317,2021,45
76,94,2021,45
76,290,2021,45
76,32,2021,45
76,143,2021,45
76,4,2021,45
76,317,2021,45
76,328,2021,45
76,60,2021,45
76,189,2021,45
76,300,2021,45
76,268,2021,45
76,50,2021,45
76,98,2021,45
76,249,2021,45
76,331,2021,45
76,122,2021,45
76,119,2021,45
76,283,2021,45
76,145,2021,45
76,171,2021,45
76,296,2021,45
76,133,2021,45
76,17,2021,45
76,257,2021,45
76,65,2021,45
76,61,2021,45
76,43,2021,45
76,309,2021,45
76,63,2021,45
76,69,2021,45
76,12,2021,45
76,322,2021,45
76,56,2021,45
76,277,2021,45
76,207,2021,45
76,227,2021,45
76,48,2021,45
76,194,2021,45
76,161,2021,45
76,78,2021,45
76,284,2021,45
76,327,2021,45
76,189,2021,45
76,62,2021,45
76,190,2021,45
76,121,2021,45
76,281,2021,45
76,307,2021,45
76,342,2021,45
76,83,2021,45
76,34,2021,45
76,60,2021,45
76,239,2021,45
76,335,2021,45
76,336,2021,45
76,128,2021,45
76,248,2021,45
76,305,2021,45
76,9,2021,45
76,34,2021,45
76,102,2021,45
76,182,2021,45
76,162,2021,45
76,318,2021,45
76,253,2021,45
76,329,2021,45
76,225,2021,45
76,199,2021,45
76,136,2021,45
76,224,2021,45
76,210,2021,45
76,144,2021,45
76,255,2021,45
76,141,2021,45
76,55,2021,45
76,177,2021,45
76,192,2021,45
76,286,2021,45
76,206,2021,45
76,7,2021,45
76,147,2021,45
76,151,2021,45
76,230,2021,45
76,261,2021,45
76,301,2021,45
76,133,2021,45
76,300,2021,45
76,183,2021,45
76,83,2021,45
76,43,2021,45
76,330,2021,45
76,109,2021,45
76,144,2021,45
76,284,2021,45
76,319,2021,45
76,294,2021,45
76,229,2021,45
76,125,2021,45
76,318,2021,45
76,56,2021,45
76,15,2021,45
76,243,2021,45
76,241,2021,45
76,333,2021,45
76,113,2021,45
76,344,2021,45
76,218,2021,45
76,152,2021,45
76,166,2021,45
76,330,2021,45
76,286,2021,46
76,222,2021,46
76,33,2021,46
76,156,2021,46
76,308,2021,46
76,195,2021,46
76,251,2021,46
76,83,2021,46
76,279,2021,46
76,317,2021,46
76,188,2021,46
76,199,2021,46
76,238,2021,46
76,266,2021,46
76,175,2021,46
76,92,2021,46
76,2,2021,46
76,8,2021,46
76,120,2021,46
76,87,2021,46
76,18,2021,46
76,97,2021,46
76,321,2021,46
76,247,2021,46
76,103,2021,46
76,105,2021,46
76,261,2021,46
76,153,2021,46
76,183,2021,46
76,162,2021,46
76,68,2021,46
76,294,2021,46
76,250,2021,46
76,201,2021,46
76,224,2021,46
76,316,2021,46
76,169,2021,46
76,60,2021,46
76,304,2021,46
76,201,2021,46
76,135,2021,46
76,346,2021,46
76,310,2021,46
76,314,2021,46
76,203,2021,46
76,269,2021,46
76,308,2021,46
76,253,2021,46
76,24,2021,46
76,145,2021,46
76,293,2021,46
76,266,2021,46
76,69,2021,46
76,27,2021,46
76,311,2021,46
76,198,2021,46
76,326,2021,46
76,201,2021,46
76,232,2021,46
76,100,2021,46
76,306,2021,46
76,195,2021,46
76,255,2021,46
76,27,2021,46
76,220,2021,46
76,335,2021,46
76,286,2021,46
76,140,2021,46
76,220,2021,46
76,321,2021,46
76,346,2021,46
76,256,2021,46
76,226,2021,46
76,33,2021,46
76,284,2021,46
76,16,2021,46
76,89,2021,46
76,119,2021,46
76,148,2021,46
76,40,2021,46
76,321,2021,46
76,338,2021,46
76,119,2021,46
76,186,2021,46
76,304,2021,46
76,72,2021,46
76,128,2021,46
76,93,2021,46
76,79,2021,46
76,111,2021,46
76,90,2021,46
76,95,2021,46
76,209,2021,46
76,257,2021,46
76,232,2021,46
76,193,2021,46
76,49,2021,46
76,99,2021,46
76,107,2021,46
76,146,2021,46
76,32,2021,46
76,338,2021,46
76,338,2021,46
76,194,2021,46
76,4,2021,46
76,281,2021,46
76,22,2021,46
76,190,2021,46
76,175,2021,46
76,196,2021,46
76,188,2021,46
76,197,2021,46
76,139,2021,46
76,126,2021,46
76,62,2021,46
76,270,2021,46
76,215,2021,46
76,265,2021,46
76,136,2021,46
76,96,2021,46
76,116,2021,46
76,249,2021,46
76,146,2021,46
76,268,2021,46
76,335,2021,46
76,345,2021,46
76,62,2021,46
76,207,2021,46
76,277,2021,46
76,310,2021,46
76,340,2021,46
76,214,2021,46
76,321,2021,46
76,4,2021,46
76,157,2021,46
76,174,2021,46
76,190,2021,46
76,128,2021,46
76,222,2021,46
76,55,2021,46
76,337,2021,46
76,255,2021,46
76,244,2021,46
76,112,2021,46
76,22,2021,46
76,289,2021,46
76,79,2021,46
76,5,2021,46
76,216,2021,46
76,274,2021,46
76,329,2021,46
76,35,2021,46
76,149,2021,46
76,133,2021,46
76,334,2021,46
76,278,2021,46
76,212,2021,46
76,47,2021,46
76,16,2021,46
76,49,2021,46
76,167,2021,46
76,239,2021,46
76,205,2021,46
76,307,2021,46
76,198,2021,46
76,223,2021,46
76,319,2021,46
76,92,2021,46
76,18,2021,46
76,151,2021,46
76,247,2021,46
76,326,2021,46
76,132,2021,46
76,25,2021,46
76,230,2021,46
76,166,2021,46
76,135,2021,46
76,149,2021,46
76,278,2021,46
76,322,2021,46
76,109,2021,46
76,301,2021,46
76,17,2021,46
76,339,2021,46
76,260,2021,46
76,33,2021,46
76,338,2021,46
76,276,2021,46
76,318,2021,46
76,342,2021,46
76,162,2021,46
76,63,2021,46
76,51,2021,46
76,341,2021,46
76,100,2021,46
76,295,2021,46
76,13,2021,46
76,7,2021,46
76,27,2021,46
76,187,2021,46
76,283,2021,46
76,86,2021,46
76,234,2021,46
76,288,2021,46
76,141,2021,46
76,74,2021,46
76,257,2021,46
76,268,2021,46
76,120,2021,46
76,237,2021,46
76,247,2021,46
76,79,2021,46
76,19,2021,46
76,145,2021,46
76,244,2021,46
76,59,2021,46
76,141,2021,46
76,120,2021,47
76,185,2021,47
76,11,2021,47
76,197,2021,47
76,233,2021,47
76,58,2021,47
76,290,2021,47
76,200,2021,47
76,195,2021,47
76,311,2021,47
76,286,2021,47
76,154,2021,47
76,293,2021,47
76,28,2021,47
76,91,2021,47
76,269,2021,47
76,218,2021,47
76,305,2021,47
76,293,2021,47
76,35,2021,47
76,131,2021,47
76,144,2021,47
76,154,2021,47
76,134,2021,47
76,94,2021,47
76,295,2021,47
76,32,2021,47
76,216,2021,47
76,306,2021,47
76,235,2021,47
76,106,2021,47
76,203,2021,47
76,243,2021,47
76,298,2021,47
76,126,2021,47
76,104,2021,47
76,90,2021,47
76,62,2021,47
76,297,2021,47
76,213,2021,47
76,12,2021,47
76,226,2021,47
76,10,2021,47
76,106,2021,47
76,303,2021,47
76,285,2021,47
76,61,2021,47
76,187,2021,47
76,129,2021,47
76,220,2021,47
76,148,2021,47
76,62,2021,47
76,98,2021,47
76,115,2021,47
76,265,2021,47
76,44,2021,47
76,242,2021,47
76,28,2021,47
76,74,2021,47
76,281,2021,47
76,268,2021,47
76,9,2021,47
76,75,2021,47
76,289,2021,47
76,88,2021,47
76,92,2021,47
76,170,2021,47
76,304,2021,47
76,184,2021,47
76,142,2021,47
76,327,2021,47
76,251,2021,47
76,195,2021,47
76,329,2021,47
76,101,2021,47
76,331,2021,47
76,236,2021,47
76,233,2021,47
76,128,2021,47
76,152,2021,47
76,144,2021,47
76,17,2021,47
76,347,2021,47
76,169,2021,47
76,261,2021,47
76,267,2021,47
76,323,2021,47
76,319,2021,47
76,31,2021,47
76,22,2021,47
76,334,2021,47
76,31,2021,47
76,83,2021,47
76,73,2021,47
76,50,2021,47
76,145,2021,47
76,54,2021,47
76,234,2021,47
76,208,2021,47
76,276,2021,47
76,219,2021,47
76,94,2021,47
76,293,2021,47
76,52,2021,47
76,342,2021,47
76,42,2021,47
76,78,2021,47
76,114,2021,47
76,97,2021,47
76,298,2021,47
76,79,2021,47
76,311,2021,47
76,315,2021,47
76,228,2021,47
76,264,2021,47
76,149,2021,47
76,149,2021,47
76,146,2021,47
76,290,2021,47
76,156,2021,47
76,115,2021,47
76,1,2021,47
76,190,2021,47
76,216,2021,47
76,211,2021,47
76,225,2021,47
76,73,2021,47
76,108,2021,47
76,243,2021,47
76,16,2021,47
76,342,2021,47
76,124,2021,47
76,252,2021,47
76,67,2021,47
76,219,2021,47
76,325,2021,47
76,88,2021,47
76,98,2021,47
76,20,2021,47
76,180,2021,47
76,39,2021,47
76,247,2021,47
76,239,2021,47
76,307,2021,47
76,205,2021,47
76,305,2021,47
76,95,2021,47
76,91,2021,47
76,337,2021,47
76,156,2021,47
76,274,2021,47
76,274,2021,47
76,133,2021,47
76,297,2021,47
76,22,2021,47
76,196,2021,47
76,266,2021,47
76,284,2021,47
76,95,2021,47
76,112,2021,47
76,308,2021,47
76,166,2021,47
76,38,2021,47
76,251,2021,47
76,290,2021,47
76,16,2021,47
76,234,2021,47
76,32,2021,47
76,323,2021,47
76,177,2021,47
76,180,2021,47
76,318,2021,47
76,273,2021,47
76,345,2021,47
76,90,2021,47
76,53,2021,47
76,196,2021,47
76,55,2021,47
76,274,2021,47
76,157,2021,47
76,175,2021,47
76,291,2021,47
76,54,2021,47
76,266,2021,47
76,286,2021,47
76,194,2021,47
76,36,2021,47
76,102,2021,47
76,11,2021,48
76,29,2021,48
76,10,2021,48
76,159,2021,48
76,327,2021,48
76,125,2021,48
76,276,2021,48
76,110,2021,48
76,78,2021,48
76,17,2021,48
76,76,2021,48
76,188,2021,48
76,138,2021,48
76,196,2021,48
76,236,2021,48
76,347,2021,48
76,337,2021,48
76,157,2021,48
76,40,2021,48
76,338,2021,48
76,159,2021,48
76,41,2021,48
76,31,2021,48
76,170,2021,48
76,256,2021,48
76,39,2021,48
76,246,2021,48
76,250,2021,48
76,236,2021,48
76,21,2021,48
76,213,2021,48
76,192,2021,48
76,216,2021,48
76,65,2021,48
76,299,2021,48
76,202,2021,48
76,195,2021,48
76,153,2021,48
76,92,2021,48
76,325,2021,48
76,35,2021,48
76,171,2021,48
76,38,2021,48
76,183,2021,48
76,97,2021,48
76,192,2021,48
76,91,2021,48
76,72,2021,48
76,253,2021,48
76,61,2021,48
76,51,2021,48
76,90,2021,48
76,213,2021,48
76,197,2021,48
76,129,2021,48
76,46,2021,48
76,190,2021,48
76,88,2021,48
76,138,2021,48
76,141,2021,48
76,73,2021,48
76,338,2021,48
76,320,2021,48
76,27,2021,48
76,92,2021,48
76,98,2021,48
76,204,2021,48
76,127,2021,48
76,315,2021,48
76,326,2021,48
76,291,2021,48
76,322,2021,48
76,120,2021,48
76,109,2021,48
76,11,2021,48
76,25,2021,48
76,154,2021,48
76,298,2021,48
76,216,2021,48
76,271,2021,48
76,44,2021,48
76,106,2021,48
76,195,2021,48
76,191,2021,48
76,281,2021,48
76,120,2021,48
76,307,2021,48
76,61,2021,48
76,70,2021,48
76,296,2021,48
76,301,2021,48
76,262,2021,48
76,340,2021,48
76,329,2021,48
76,264,2021,48
76,29,2021,48
76,318,2021,48
76,284,2021,48
76,327,2021,48
76,192,2021,48
76,58,2021,48
76,6,2021,48
76,17,2021,48
76,38,2021,48
76,312,2021,48
76,85,2021,48
76,292,2021,48
76,280,2021,48
76,97,2021,48
76,64,2021,48
76,227,2021,48
76,82,2021,48
76,271,2021,48
76,114,2021,48
76,131,2021,48
76,43,2021,48
76,174,2021,48
76,181,2021,48
76,161,2021,48
76,174,2021,48
76,286,2021,48
76,217,2021,48
76,179,2021,48
76,96,2021,48
76,136,2021,48
76,254,2021,48
76,27,2021,48
76,333,2021,48
76,38,2021,48
76,178,2021,48
76,72,2021,48
76,261,2021,48
76,105,2021,48
76,35,2021,48
76,316,2021,48
76,126,2021,48
76,113,2021,48
76,46,2021,48
76,193,2021,48
76,14,2021,48
76,51,2021,48
76,118,2021,48
76,163,2021,48
76,246,2021,48
76,116,2021,48
76,90,2021,48
76,205,2021,48
76,289,2021,48
76,282,2021,48
76,268,2021,48
76,220,2021,48
76,215,2021,48
76,245,2021,48
76,306,2021,48
76,230,2021,48
76,53,2021,48
76,185,2021,48
76,57,2021,48
76,292,2021,48
76,305,2021,48
76,202,2021,48
76,65,2021,48
76,132,2021,48
76,263,2021,48
76,14,2021,48
76,147,2021,48
76,172,2021,48
76,170,2021,48
76,85,2021,48
76,297,2021,48
76,272,2021,48
76,101,2021,48
76,277,2021,48
76,112,2021,48
76,161,2021,48
76,240,2021,48
76,204,2021,48
76,130,2021,48
76,55,2021,48
76,153,2021,48
76,139,2021,48
76,92,2021,48
76,113,2021,48
76,148,2021,48
76,258,2021,48
76,29,2021,48
76,299,2021,48
76,341,2021,48
76,59,2021,48
76,197,2021,48
76,249,2021,48
76,130,2021,48
76,331,2021,48
76,168,2021,48
76,3,2021,48
76,256,2021,48
76,333,2021,48
76,122,2021,48
76,262,2021,48
76,115,2021,48
76,28,2021,48
76,228,2021,48
76,10,2021,48
76,292,2021,48
76,148,2021,48
76,240,2021,48
76,70,2021,48
76,108,2021,49
76,75,2021,49
76,299,2021,49
76,261,2021,49
76,221,2021,49
76,27,2021,49
76,311,2021,49
76,65,2021,49
76,278,2021,49
76,209,2021,49
76,266,2021,49
76,333,2021,49
76,323,2021,49
76,303,2021,49
76,6,2021,49
76,223,2021,49
76,197,2021,49
76,241,2021,49
76,210,2021,49
76,271,2021,49
76,81,2021,49
76,277,2021,49
76,29,2021,49
76,318,2021,49
76,174,2021,49
76,259,2021,49
76,193,2021,49
76,84,2021,49
76,237,2021,49
76,120,2021,49
76,297,2021,49
76,161,2021,49
76,225,2021,49
76,55,2021,49
76,222,2021,49
76,129,2021,49
76,40,2021,49
76,276,2021,49
76,179,2021,49
76,58,2021,49
76,68,2021,49
76,136,2021,49
76,92,2021,49
76,145,2021,49
76,199,2021,49
76,267,2021,49
76,165,2021,49
76,88,2021,49
76,169,2021,49
76,242,2021,49
76,322,2021,49
76,113,2021,49
76,66,2021,49
76,326,2021,49
76,27,2021,49
76,140,2021,49
76,46,2021,49
76,241,2021,49
76,248,2021,49
76,298,2021,49
76,197,2021,49
76,125,2021,49
76,302,2021,49
76,82,2021,49
76,127,2021,49
76,87,2021,49
76,241,2021,49
76,264,2021,49
76,26,2021,49
76,68,2021,49
76,78,2021,49
76,140,2021,49
76,118,2021,49
76,196,2021,49
76,2,2021,49
76,89,2021,49
76,159,2021,49
76,139,2021,49
76,338,2021,49
76,314,2021,49
76,250,2021,49
76,173,2021,49
76,303,2021,49
76,218,2021,49
76,294,2021,49
76,188,2021,49
76,339,2021,49
76,71,2021,49
76,157,2021,49
76,180,2021,49
76,90,2021,49
76,58,2021,49
76,86,2021,49
76,58,2021,49
76,13,2021,49
76,226,2021,49
76,33,2021,49
76,166,2021,49
76,2,2021,49
76,178,2021,49
76,223,2021,49
76,187,2021,49
76,163,2021,49
76,316,2021,49
76,99,2021,49
76,183,2021,49
76,127,2021,49
76,66,2021,49
76,341,2021,49
76,130,2021,49
76,165,2021,49
76,308,2021,49
76,122,2021,49
76,127,2021,49
76,324,2021,49
76,64,2021,49
76,254,2021,49
76,163,2021,49
76,106,2021,49
76,226,2021,49
76,319,2021,49
76,149,2021,49
76,202,2021,49
76,96,2021,49
76,287,2021,49
76,127,2021,49
76,251,2021,49
76,224,2021,49
76,42,2021,49
76,43,2021,49
